0.0010000000000000002,9.999999999999967e-20,1.9987096325915604e-26
0.0010000000000000002,1.417474162926801e-19,4.015873356347626e-26
0.0010000000000000002,2.0092330025650416e-19,8.068825281695317e-26
0.0010000000000000002,2.848035868435795e-19,1.6212150047913456e-25
0.0010000000000000002,4.037017258596546e-19,3.257398691880424e-25
0.0010000000000000002,5.722367659350207e-19,6.544872954238366e-25
0.0010000000000000002,8.111308307896858e-19,1.3150174737251128e-24
0.0010000000000000002,1.1497569953977343e-18,2.6421765071582126e-24
0.0010000000000000002,1.6297508346206424e-18,5.308748236784327e-24
0.0010000000000000002,2.310129700083158e-18,1.0666512159656077e-23
0.0010000000000000002,3.2745491628777267e-18,2.143150825344238e-23
0.0010000000000000002,4.641588833612778e-18,4.306089367756164e-23
0.0010000000000000002,6.5793322465756805e-18,8.651936869690151e-23
0.0010000000000000002,9.326033468832202e-18,1.7383757094690785e-22
0.0010000000000000002,1.3219411484660298e-17,3.492801846322702e-22
0.0010000000000000002,1.8738174228603723e-17,7.017852741051606e-22
0.0010000000000000002,2.6560877829466706e-17,1.4100501334462477e-21
0.0010000000000000002,3.764935806792447e-17,2.833119263391451e-21
0.0010000000000000002,5.336699231206281e-17,5.692396724208883e-21
0.0010000000000000002,7.56463327554625e-17,1.1437351361973657e-20
0.0010000000000000002,1.072267222010318e-16,2.2980303818409776e-20
0.0010000000000000002,1.519911082952927e-16,4.6172784840920526e-20
0.0010000000000000002,2.1544346900318744e-16,9.277188312271267e-20
0.0010000000000000002,3.0538555088334034e-16,1.8640032928026177e-19
0.0010000000000000002,4.328761281083042e-16,3.745216932788939e-19
0.0010000000000000002,6.1359072734131515e-16,7.52501346312498e-19
0.0010000000000000002,8.697490026177805e-16,1.5119505394857017e-18
0.0010000000000000002,1.2328467394420624e-15,3.0378609221807006e-18
0.0010000000000000002,1.7475284000076793e-15,6.103770422048157e-18
0.0010000000000000002,2.477076355991705e-15,1.2263896972059548e-17
0.0010000000000000002,3.511191734215124e-15,2.464102653631961e-17
0.0010000000000000002,4.977023564332102e-15,4.950956373385449e-17
0.0010000000000000002,7.054802310718632e-15,9.947624939665807e-17
0.0010000000000000002,9.999999999999987e-15,1.9987096325915685e-16
0.0010000000000000002,1.4174741629268037e-14,4.015873356347641e-16
0.0010000000000000002,2.0092330025650456e-14,8.068825281695349e-16
0.0010000000000000002,2.84803586843579e-14,1.6212150047913402e-15
0.0010000000000000002,4.03701725859654e-14,3.257398691880414e-15
0.0010000000000000002,5.722367659350198e-14,6.544872954238344e-15
0.0010000000000000002,8.111308307896845e-14,1.3150174737251086e-14
0.0010000000000000002,1.1497569953977324e-13,2.6421765071582043e-14
0.0010000000000000002,1.62975083462064e-13,5.30874823678431e-14
0.0010000000000000002,2.310129700083146e-13,1.0666512159655972e-13
0.0010000000000000002,3.27454916287771e-13,2.1431508253442159e-13
0.0010000000000000002,4.641588833612754e-13,4.3060893677561204e-13
0.0010000000000000002,6.579332246575646e-13,8.651936869690061e-13
0.0010000000000000002,9.326033468832154e-13,1.7383757094690602e-12
0.0010000000000000002,1.321941148466023e-12,3.492801846322666e-12
0.0010000000000000002,1.873817422860376e-12,7.017852741051636e-12
0.0010000000000000002,2.656087782946676e-12,1.4100501334462532e-11
0.0010000000000000002,3.7649358067924545e-12,2.833119263391463e-11
0.0010000000000000002,5.336699231206291e-12,5.692396724208905e-11
0.0010000000000000002,7.564633275546265e-12,1.1437351361973702e-10
0.0010000000000000002,1.07226722201032e-11,2.2980303818409862e-10
0.0010000000000000002,1.5199110829529298e-11,4.61727848409207e-10
0.0010000000000000002,2.1544346900318787e-11,9.277188312271305e-10
0.0010000000000000002,3.053855508833409e-11,1.8640032928026246e-9
0.0010000000000000002,4.3287612810830507e-11,3.745216932788953e-9
0.0010000000000000002,6.135907273413142e-11,7.525013463124956e-9
0.0010000000000000002,8.697490026177792e-11,1.5119505394856972e-8
0.0010000000000000002,1.2328467394420606e-10,3.0378609221806914e-8
0.0010000000000000002,1.7475284000076765e-10,6.103770422048137e-8
0.0010000000000000002,2.477076355991701e-10,1.226389697205951e-7
0.0010000000000000002,3.5111917342151183e-10,2.464102653631953e-7
0.0010000000000000002,4.977023564332094e-10,4.950956373385433e-7
0.0010000000000000002,7.054802310718621e-10,9.947624939665772e-7
0.0010000000000000002,9.999999999999972e-10,1.998709632591562e-6
0.0010000000000000002,1.4174741629268016e-9,4.0158733563476285e-6
0.0010000000000000002,2.0092330025650426e-9,8.068825281695325e-6
0.0010000000000000002,2.848035868435796e-9,0.00001621215004791347
0.0010000000000000002,4.037017258596548e-9,0.00003257398691880427
0.0010000000000000002,5.722367659350189e-9,0.00006544872954238324
0.0010000000000000002,8.111308307896833e-9,0.00013150174737251046
0.0010000000000000002,1.1497569953977307e-8,0.00026421765071581963
0.0010000000000000002,1.6297508346206374e-8,0.0005308748236784294
0.0010000000000000002,2.3101297000831507e-8,0.0010666512159656011
0.0010000000000000002,3.274549162877717e-8,0.002143150825344225
0.0010000000000000002,4.6415888336127635e-8,0.004306089367756138
0.0010000000000000002,6.579332246575659e-8,0.008651936869690095
0.0010000000000000002,9.326033468832172e-8,0.01738375709469067
0.0010000000000000002,1.3219411484660256e-7,0.0349280184632268
0.0010000000000000002,1.87381742286038e-7,0.07017852741051664
0.0010000000000000002,2.656087782946681e-7,0.1410050133446259
